id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
10066,समस्त,5,1,23,23.0,4,1,0,0.0,0,0.0,1,2,0
10067,कुल,3,1,15,15.0,2,1,36,36.0,45,45.0,0,1,0
10068,सब,2,2,34,17.0,2,0,0,0.0,0,0.0,0,1,0
10069,सारा,4,2,34,17.0,2,2,0,0.0,0,0.0,0,2,0
10070,सम्पूर्ण,8,2,39,19.5,5,3,0,0.0,0,0.0,2,2,0
10071,समूचा,5,1,23,23.0,3,2,0,0.0,0,0.0,0,3,0
10072,निखिल,5,1,23,23.0,3,2,0,0.0,0,0.0,0,2,0
10073,अकत,3,1,23,23.0,2,1,0,0.0,0,0.0,0,2,0
10074,अखिल,4,1,23,23.0,2,2,0,0.0,0,0.0,0,2,0
10075,सकल,3,2,11,5.5,3,0,10,5.0,0,0.0,0,2,0
10076,मुसल्लम,7,2,39,19.5,5,2,0,0.0,0,0.0,1,3,1
10077,विश्वक,6,1,23,23.0,4,2,0,0.0,0,0.0,1,2,0
10078,कामिल,5,2,25,12.5,3,2,0,0.0,0,0.0,0,2,0
