id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
9777,रुकावट,6,2,32,16.0,4,2,11,5.5,29,14.5,0,3,0
9778,खलल,3,1,6,6.0,3,0,8,8.0,3,3.0,0,2,1
9779,ख़लल,4,1,6,6.0,3,1,8,8.0,3,3.0,0,2,0
9780,व्यवधान,7,3,60,20.0,5,2,19,6.333333333333333,34,11.333333333333334,1,4,1
9781,व्यतिक्रम,9,3,14,4.666666666666667,6,3,23,7.666666666666667,3,1.0,2,4,1
9782,बाधा,4,2,32,16.0,2,2,52,26.0,26,13.0,0,2,1
9783,विघ्न,5,1,26,26.0,3,2,3,3.0,26,26.0,1,1,1
9784,अवरोध,5,6,72,12.0,3,2,50,8.333333333333334,33,5.5,0,3,1
9785,अड़ंगा,6,1,26,26.0,2,4,3,3.0,26,26.0,0,3,0
9786,रोड़ा,5,2,27,13.5,2,3,7,3.5,26,13.0,0,2,1
9787,निरोध,5,1,26,26.0,3,2,3,3.0,26,26.0,0,2,1
9788,अपवारण,6,3,62,20.666666666666668,4,2,10,3.3333333333333335,88,29.333333333333332,0,4,1
9789,अटक,3,2,29,14.5,2,1,29,14.5,27,13.5,0,2,0
9790,प्रतिबद्धता,11,2,27,13.5,7,4,19,9.5,26,13.0,2,5,1
9791,औंहर,4,1,26,26.0,2,2,3,3.0,26,26.0,0,2,1
9792,अरकला,5,1,26,26.0,3,2,3,3.0,26,26.0,0,3,1
9793,अर्गला,6,8,70,8.75,3,3,71,8.875,30,3.75,1,2,1
9794,आटी,3,2,34,17.0,1,2,9,4.5,26,13.0,0,2,1
