id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
3721,दुष्ट,5,1,21,21.0,3,2,0,0.0,0,0.0,1,1,0
3722,दुर्जन,6,1,14,14.0,4,2,15,15.0,114,114.0,1,2,0
3723,खल,2,2,18,9.0,2,0,21,10.5,114,57.0,0,1,0
3724,शठ,2,1,14,14.0,2,0,15,15.0,114,114.0,0,1,0
3725,हरामी,5,2,25,12.5,3,2,30,15.0,114,57.0,0,3,0
3726,पाजी,4,2,22,11.0,2,2,29,14.5,114,57.0,0,2,0
3727,सठ,2,1,14,14.0,2,0,15,15.0,114,114.0,0,1,0
3728,विटपक,5,1,21,21.0,4,1,0,0.0,0,0.0,0,3,0
3729,अमति,4,2,43,21.5,2,2,38,19.0,0,0.0,0,2,0
3730,विश्वकद्रु,10,1,21,21.0,6,4,3,3.0,383,383.0,2,4,0
3731,पामर,4,2,8,4.0,3,1,56,28.0,0,0.0,0,2,0
3732,कितव,4,4,81,20.25,3,1,46,11.5,8,2.0,0,2,0
3733,अशील,4,1,2,2.0,2,2,11,11.0,0,0.0,0,2,0
3734,असंत,4,1,21,21.0,2,2,0,0.0,0,0.0,0,2,0
3735,असज्जन,6,1,21,21.0,4,2,0,0.0,0,0.0,1,3,0
3736,असाधु,5,1,5,5.0,2,3,14,14.0,0,0.0,0,3,0
3737,असित,4,3,10,3.3333333333333335,2,2,8,2.6666666666666665,0,0.0,0,2,0
3738,आणक,3,1,2,2.0,2,1,2,2.0,0,0.0,0,2,0
