id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
4929,व्यग्रता,8,2,33,16.5,5,3,12,6.0,0,0.0,2,3,1
4930,आतुरता,6,1,27,27.0,3,3,6,6.0,0,0.0,0,3,1
4931,अधीरता,6,2,31,15.5,3,3,12,6.0,0,0.0,0,3,1
4932,उतावलापन,8,1,27,27.0,5,3,6,6.0,0,0.0,0,5,0
4933,बेक़रारी,8,1,27,27.0,4,4,6,6.0,0,0.0,0,3,0
4934,बेताबी,6,1,27,27.0,3,3,6,6.0,0,0.0,0,3,0
4935,उतावली,6,2,39,19.5,3,3,14,7.0,0,0.0,0,3,0
4936,छटपटी,5,1,27,27.0,4,1,6,6.0,0,0.0,0,3,1
4937,बेसब्री,7,2,31,15.5,4,3,12,6.0,0,0.0,1,3,0
4938,उत्कंठा,7,2,35,17.5,3,4,92,46.0,0,0.0,1,3,0
4939,उत्कण्ठा,8,2,35,17.5,4,4,92,46.0,0,0.0,2,3,0
4940,कातरता,6,1,27,27.0,4,2,6,6.0,0,0.0,0,3,1
4941,अतुराई,6,1,27,27.0,2,4,6,6.0,0,0.0,0,3,1
4942,अधृति,5,2,31,15.5,2,3,12,6.0,0,0.0,0,3,1
4943,अस्थिरता,8,3,40,13.333333333333334,4,4,37,12.333333333333334,10,3.3333333333333335,1,3,1
4944,आतुरताई,7,1,27,27.0,3,4,6,6.0,0,0.0,0,4,1
4945,आतुरतायी,8,1,27,27.0,4,4,6,6.0,0,0.0,0,5,1
4946,अनवस्थित,8,1,27,27.0,5,3,6,6.0,0,0.0,1,4,1
4947,डावाँडोलपन,10,1,27,27.0,6,4,6,6.0,0,0.0,0,5,1
4948,डावांडोलपन,10,1,27,27.0,6,4,6,6.0,0,0.0,0,5,1
4949,अस्थिति,7,2,39,19.5,3,4,21,10.5,10,5.0,1,3,0
4950,सुगबुगाहट,9,1,27,27.0,6,3,6,6.0,0,0.0,0,5,0
4951,चलचित्ता,8,1,6,6.0,5,3,6,6.0,0,0.0,1,4,1
4952,अस्थिरचित्तता,13,1,6,6.0,7,6,6,6.0,0,0.0,2,5,1
4953,अशांतता,7,1,6,6.0,3,4,6,6.0,0,0.0,0,3,1
4954,अभिनिविष्टता,12,2,18,9.0,6,6,21,10.5,0,0.0,1,5,0
