id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
1748,निर्दयी,7,1,40,40.0,4,3,0,0.0,0,0.0,1,2,1
1749,क्रूर,5,1,14,14.0,3,2,15,15.0,0,0.0,1,2,0
1750,निर्दय,6,1,40,40.0,4,2,0,0.0,0,0.0,1,2,1
1751,कठोर,4,6,75,12.5,3,1,0,0.0,0,0.0,0,2,0
1752,बेरहम,5,1,40,40.0,4,1,0,0.0,0,0.0,0,3,0
1753,निष्ठुर,7,1,40,40.0,4,3,0,0.0,0,0.0,1,2,1
1754,नृशंस,5,1,14,14.0,3,2,15,15.0,0,0.0,0,2,1
1755,पत्थरदिल,8,2,45,22.5,6,2,0,0.0,0,0.0,1,4,1
1756,संगदिल,6,2,45,22.5,4,2,0,0.0,0,0.0,0,3,1
1757,पाषाणहृदय,9,1,40,40.0,6,3,0,0.0,0,0.0,0,5,1
1758,कसाई,4,2,12,6.0,2,2,30,15.0,1,0.5,0,2,1
1759,सख़्त,5,7,78,11.142857142857142,3,2,0,0.0,0,0.0,1,0,0
1760,सख्त,4,8,85,10.625,3,1,0,0.0,0,0.0,1,1,1
1761,खूँखार,6,1,16,16.0,3,3,9,9.0,0,0.0,0,2,1
1762,खूँख़ार,7,1,16,16.0,3,4,9,9.0,0,0.0,0,2,0
1763,खूंखार,6,1,16,16.0,3,3,9,9.0,0,0.0,0,2,0
1764,खूंख़ार,7,1,16,16.0,3,4,9,9.0,0,0.0,0,2,1
1765,खूंख़्वार,9,1,16,16.0,4,5,9,9.0,0,0.0,1,0,0
1766,खूंख्वार,8,1,16,16.0,4,4,9,9.0,0,0.0,1,2,0
1767,ख़ूनखोर,7,1,16,16.0,4,3,9,9.0,0,0.0,0,3,1
1768,ख़ूनख़्वार,10,1,16,16.0,5,5,9,9.0,0,0.0,1,2,0
1769,खूनखोर,6,1,16,16.0,4,2,9,9.0,0,0.0,0,3,0
1770,खूनख्वार,8,1,16,16.0,5,3,9,9.0,0,0.0,1,3,1
1771,करुणाहीन,8,1,40,40.0,5,3,0,0.0,0,0.0,0,4,0
1772,दयारहित,7,1,40,40.0,5,2,0,0.0,0,0.0,0,4,1
1773,दयाहीन,6,1,40,40.0,4,2,0,0.0,0,0.0,0,3,0
1774,करुणाविहीन,10,1,40,40.0,6,4,0,0.0,0,0.0,0,5,0
1775,अदय,3,1,40,40.0,2,1,0,0.0,0,0.0,0,2,1
1776,अदयालु,6,1,40,40.0,3,3,0,0.0,0,0.0,0,4,0
1777,अपकरुण,6,1,40,40.0,4,2,0,0.0,0,0.0,0,4,1
1778,अमम,3,1,3,3.0,2,1,1,1.0,0,0.0,0,2,0
1779,निदारुण,7,1,40,40.0,4,3,0,0.0,0,0.0,0,3,0
1780,अस्निग्ध,8,3,56,18.666666666666668,4,4,0,0.0,0,0.0,2,2,1
1781,उग्र,4,7,31,4.428571428571429,2,2,123,17.571428571428573,0,0.0,1,2,1
1782,अघृण,4,1,40,40.0,2,2,0,0.0,0,0.0,0,2,0
1783,अछोह,4,1,40,40.0,2,2,0,0.0,0,0.0,0,2,0
1784,अछोही,5,1,40,40.0,2,3,0,0.0,0,0.0,0,3,1
1785,निखट्टर,7,1,40,40.0,5,2,0,0.0,0,0.0,1,3,0
1786,रूढ़,4,1,1,1.0,2,2,6,6.0,0,0.0,0,1,1
1787,इत्वर,5,2,38,19.0,3,2,22,11.0,33,16.5,1,2,1
