id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
8376,लौ,2,3,35,11.666666666666666,1,1,101,33.666666666666664,5,1.6666666666666667,0,1,0
8377,टेम,3,1,5,5.0,2,1,22,22.0,0,0.0,0,1,0
8378,शिखा,4,8,97,12.125,2,2,70,8.75,41,5.125,0,2,0
8379,दीपशिखा,7,1,5,5.0,4,3,22,22.0,0,0.0,0,4,0
8380,ज्वाला,6,2,27,13.5,3,3,81,40.5,5,2.5,1,3,0
8381,लपट,3,2,28,14.0,3,0,74,37.0,5,2.5,0,2,0
8382,अग्निशिखा,9,2,28,14.0,4,5,75,37.5,7,3.5,1,4,0
8383,शोला,4,1,22,22.0,2,2,73,73.0,5,5.0,0,2,0
8384,लुक,3,3,31,10.333333333333334,2,1,128,42.666666666666664,5,1.6666666666666667,0,1,0
8385,लूका,4,3,33,11.0,2,2,82,27.333333333333332,5,1.6666666666666667,0,2,0
8386,दहक,3,3,37,12.333333333333334,3,0,90,30.0,5,1.6666666666666667,0,2,0
8387,धधक,3,2,28,14.0,3,0,74,37.0,5,2.5,0,2,0
8388,अर्चि,5,1,22,22.0,2,3,73,73.0,5,5.0,1,2,0
8389,आँच,3,2,23,11.5,1,2,87,43.5,5,2.5,0,1,0
8390,धंधार,5,2,23,11.5,3,2,82,41.0,5,2.5,0,2,1
8391,धँधोर,5,2,29,14.5,3,2,79,39.5,5,2.5,0,2,1
8392,प्रसिति,7,3,59,19.666666666666668,4,3,128,42.666666666666664,153,51.0,1,4,1
8393,धाधि,4,1,22,22.0,2,2,73,73.0,5,5.0,0,2,0
8394,भभूका,5,1,22,22.0,3,2,73,73.0,5,5.0,0,3,1
8395,लोलकी,5,2,10,5.0,3,2,12,6.0,0,0.0,0,2,0
8396,कर्णपाली,8,3,16,5.333333333333333,5,3,36,12.0,3,1.0,1,4,0
8397,लोलक,4,3,18,6.0,3,1,21,7.0,0,0.0,0,2,0
8398,लुरकी,5,2,13,6.5,3,2,12,6.0,3,1.5,0,2,0
8399,कर्णलता,7,1,8,8.0,5,2,6,6.0,0,0.0,1,3,0
8400,कर्णलतिका,9,1,8,8.0,6,3,6,6.0,0,0.0,1,5,0
