id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
4476,ढाढ़स,5,1,12,12.0,3,2,7,7.0,0,0.0,0,1,0
4477,सांत्वना,8,1,12,12.0,4,4,7,7.0,0,0.0,1,2,0
4478,ढारस,4,1,12,12.0,3,1,7,7.0,0,0.0,0,2,0
4479,दिलासा,6,2,15,7.5,3,3,12,6.0,2,1.0,0,3,0
4480,सान्त्वना,9,1,12,12.0,5,4,7,7.0,0,0.0,2,2,0
4481,आश्वास,6,3,33,11.0,3,3,15,5.0,5,1.6666666666666667,1,2,0
4482,तीहा,4,1,12,12.0,2,2,7,7.0,0,0.0,0,2,0
4483,तसकीन,5,1,12,12.0,4,1,7,7.0,0,0.0,0,3,1
4484,आश्वासन,7,2,15,7.5,4,3,12,6.0,2,1.0,1,3,0
4485,दिलजोई,6,1,12,12.0,3,3,7,7.0,0,0.0,0,3,0
