id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
876,रुदन,4,2,27,13.5,3,1,29,14.5,8,4.0,0,2,1
877,रुलाई,5,2,27,13.5,2,3,29,14.5,8,4.0,0,2,1
878,रुआई,4,2,27,13.5,1,3,29,14.5,8,4.0,0,1,1
879,रोना,4,2,27,13.5,2,2,29,14.5,8,4.0,0,2,0
880,रोदन,4,2,27,13.5,3,1,29,14.5,8,4.0,0,2,0
881,अश्रुपात,8,1,15,15.0,4,4,8,8.0,6,6.0,1,3,0
882,क्रंदन,6,2,27,13.5,4,2,29,14.5,8,4.0,1,3,0
883,क्रन्दन,7,2,27,13.5,5,2,29,14.5,8,4.0,2,3,1
884,आक्रंदन,7,2,34,17.0,4,3,29,14.5,16,8.0,1,3,0
885,आक्रन्दन,8,2,34,17.0,5,3,29,14.5,16,8.0,2,3,1
886,आक्रंद,6,6,55,9.166666666666666,3,3,81,13.5,18,3.0,1,2,0
887,आक्रन्द,7,6,55,9.166666666666666,4,3,81,13.5,18,3.0,2,2,0
888,क्रंद,5,2,27,13.5,3,2,29,14.5,8,4.0,1,2,0
889,क्रन्द,6,2,27,13.5,4,2,29,14.5,8,4.0,2,2,1
890,क्रोश,5,4,48,12.0,3,2,54,13.5,18,4.5,1,2,1
