id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
12183,भिन्नता,7,1,20,20.0,4,3,15,15.0,13,13.0,1,2,0
12184,असमानता,7,2,27,13.5,4,3,35,17.5,13,6.5,0,4,0
12185,फर्क,4,4,60,15.0,3,1,54,13.5,49,12.25,1,1,0
12186,फ़र्क़,6,4,60,15.0,3,3,54,13.5,49,12.25,1,1,0
12187,विषमता,6,2,33,16.5,4,2,30,15.0,17,8.5,0,3,0
12188,वैषम्य,6,2,33,16.5,4,2,30,15.0,17,8.5,1,3,0
12189,विभेद,5,1,20,20.0,3,2,15,15.0,13,13.0,0,2,0
12190,पार्थक्य,8,2,41,20.5,5,3,30,15.0,13,6.5,2,3,0
12191,फरक,3,4,60,15.0,3,0,54,13.5,49,12.25,0,2,0
12192,फ़रक़,5,4,60,15.0,3,2,54,13.5,49,12.25,0,2,0
12193,भिन्नत्व,8,1,20,20.0,5,3,15,15.0,13,13.0,2,2,0
12194,तफरीक,5,2,29,14.5,4,1,23,11.5,13,6.5,0,3,0
12195,तफ़रीक़,7,2,29,14.5,4,3,23,11.5,13,6.5,0,2,0
12196,प्रतिभेद,8,1,20,20.0,5,3,15,15.0,13,13.0,1,4,0
12197,आँतर,4,5,36,7.2,2,2,32,6.4,49,9.8,0,2,0
