id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
1418,बच्चा,5,7,95,13.571428571428571,3,2,97,13.857142857142858,115,16.428571428571427,1,2,0
1419,नवजातक,6,1,3,3.0,5,1,15,15.0,0,0.0,0,4,0
1420,लड़का,5,3,81,27.0,3,2,67,22.333333333333332,92,30.666666666666668,0,2,0
1421,बालक,4,4,88,22.0,3,1,58,14.5,96,24.0,0,2,0
1422,बाल,3,10,117,11.7,2,1,78,7.8,217,21.7,0,1,0
1423,छोकड़ा,6,2,17,8.5,3,3,46,23.0,7,3.5,0,2,0
1424,छोरा,4,1,14,14.0,2,2,7,7.0,7,7.0,0,2,0
1425,छोकरा,5,2,17,8.5,3,2,46,23.0,7,3.5,0,2,0
1426,लौंडा,5,2,53,26.5,2,3,22,11.0,83,41.5,0,2,0
1427,वत्स,4,8,122,15.25,3,1,116,14.5,10,1.25,1,1,0
1428,पृथुक,5,3,40,13.333333333333334,3,2,62,20.666666666666668,7,2.3333333333333335,0,2,0
1429,टिमिला,6,1,14,14.0,3,3,7,7.0,7,7.0,0,3,0
1430,वटु,3,3,82,27.333333333333332,2,1,43,14.333333333333334,92,30.666666666666668,0,1,0
1431,वटुक,4,5,130,26.0,3,1,92,18.4,92,18.4,0,2,0
1432,दहर,3,8,95,11.875,3,0,112,14.0,122,15.25,0,2,0
1433,पुत्र,5,1,64,64.0,3,2,21,21.0,85,85.0,1,2,0
1434,बेटा,4,1,64,64.0,2,2,21,21.0,85,85.0,0,2,0
1435,लाल,3,5,105,21.0,2,1,39,7.8,96,19.2,0,1,0
1436,सुत,3,1,64,64.0,2,1,21,21.0,85,85.0,0,1,0
1437,सूत,3,5,105,21.0,2,1,39,7.8,89,17.8,0,1,1
1438,नंदन,4,4,90,22.5,3,1,93,23.25,85,21.25,0,2,0
1439,नन्दन,5,4,90,22.5,4,1,93,23.25,85,21.25,1,2,0
1440,पूत,3,8,181,22.625,2,1,110,13.75,118,14.75,0,1,1
1441,तनय,3,1,64,64.0,3,0,21,21.0,85,85.0,0,2,0
1442,तनुज,4,1,64,64.0,3,1,21,21.0,85,85.0,0,2,0
1443,आत्मज,5,3,196,65.33333333333333,3,2,62,20.666666666666668,85,28.333333333333332,1,2,0
1444,आत्मजात,7,3,196,65.33333333333333,4,3,62,20.666666666666668,85,28.333333333333332,1,3,0
1445,जाया,4,1,64,64.0,2,2,21,21.0,85,85.0,0,2,0
1446,तनूज,4,1,64,64.0,3,1,21,21.0,85,85.0,0,2,0
1447,कुमार,5,2,121,60.5,3,2,57,28.5,85,42.5,0,2,0
1448,चिरंजीव,7,4,223,55.75,4,3,107,26.75,105,26.25,0,3,1
1449,चिरंजी,6,1,64,64.0,3,3,21,21.0,85,85.0,0,3,0
1450,किशोर,5,2,67,33.5,3,2,35,17.5,85,42.5,0,2,0
1451,कुँवर,5,2,77,38.5,3,2,85,42.5,85,42.5,0,2,0
1452,कुंवर,5,2,77,38.5,3,2,85,42.5,85,42.5,0,2,0
1453,अंगज,4,1,64,64.0,2,2,21,21.0,85,85.0,0,2,0
1454,वीर्यज,6,1,64,64.0,4,2,21,21.0,85,85.0,1,2,0
1455,मोड़ा,5,1,64,64.0,2,3,21,21.0,85,85.0,0,2,0
1456,तनूद्भव,7,1,64,64.0,5,2,21,21.0,85,85.0,1,3,0
1457,तनू,3,3,115,38.333333333333336,2,1,29,9.666666666666666,164,54.666666666666664,0,1,0
