id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
14052,क्रमबद्ध,8,1,12,12.0,6,2,0,0.0,0,0.0,2,4,0
14053,क्रमिक,6,1,12,12.0,4,2,0,0.0,0,0.0,1,3,0
14054,अनुक्रमिक,9,1,12,12.0,5,4,0,0.0,0,0.0,1,4,0
14055,क्रमानुसार,10,1,12,12.0,6,4,0,0.0,0,0.0,1,5,0
14056,सिलसिलेवार,10,1,12,12.0,6,4,0,0.0,0,0.0,0,5,0
14057,क्रमानुकूल,10,1,12,12.0,6,4,0,0.0,0,0.0,1,5,0
14058,शृंखलाबद्ध,10,1,12,12.0,6,4,0,0.0,0,0.0,1,4,0
14059,अनुपूर्व,8,1,12,12.0,4,4,0,0.0,0,0.0,1,3,1
14060,अनुस्यूत,8,3,16,5.333333333333333,4,4,0,0.0,0,0.0,1,3,0
14061,तरतीबवार,8,1,12,12.0,6,2,0,0.0,0,0.0,0,5,0
14062,आनुपूर्वी,9,1,12,12.0,4,5,0,0.0,0,0.0,1,4,0
