id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
3088,राजपूत,6,3,15,5.0,4,2,94,31.333333333333332,2,0.6666666666666666,0,3,0
3089,राजकुमार,8,1,13,13.0,5,3,64,64.0,0,0.0,0,4,0
3090,राजकुँवर,8,1,13,13.0,5,3,64,64.0,0,0.0,0,4,0
3091,राजकुंवर,8,1,13,13.0,5,3,64,64.0,0,0.0,0,4,0
3092,शहज़ादा,7,1,13,13.0,4,3,64,64.0,0,0.0,0,4,0
3093,शहजादा,6,1,13,13.0,4,2,64,64.0,0,0.0,0,4,0
3094,राजपुत्र,8,1,13,13.0,5,3,64,64.0,0,0.0,1,4,0
3095,कुँअर,5,1,13,13.0,2,3,64,64.0,0,0.0,0,1,0
3096,शाहज़ादा,8,1,13,13.0,4,4,64,64.0,0,0.0,0,4,0
3097,शाहजादा,7,1,13,13.0,4,3,64,64.0,0,0.0,0,4,0
3098,नृपात्मज,8,1,13,13.0,5,3,64,64.0,0,0.0,1,3,0
