id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
15893,उपचार,5,2,18,9.0,3,2,9,4.5,79,39.5,0,3,0
15894,चिकित्सा,8,2,19,9.5,4,4,41,20.5,78,39.0,1,3,0
15895,रोगोपचार,8,1,16,16.0,5,3,8,8.0,78,78.0,0,4,0
15896,उपचर्या,7,2,18,9.0,4,3,9,4.5,79,39.5,1,4,0
15897,मुआलिजा,7,1,16,16.0,3,4,8,8.0,78,78.0,0,3,0
15898,ट्रीटमेंट,9,1,16,16.0,5,4,8,8.0,78,78.0,1,4,0
15899,ट्रीटमेन्ट,10,1,16,16.0,6,4,8,8.0,78,78.0,2,4,0
15900,ट्रीटमंट,8,1,16,16.0,5,3,8,8.0,78,78.0,1,4,0
15901,ट्रीटमन्ट,9,1,16,16.0,6,3,8,8.0,78,78.0,2,4,0
15902,थेरपी,5,1,16,16.0,3,2,8,8.0,78,78.0,0,2,0
15903,थेरेपी,6,1,16,16.0,3,3,8,8.0,78,78.0,0,3,0
