id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
8933,मोह,3,3,38,12.666666666666666,2,1,51,17.0,2,0.6666666666666666,0,1,0
8934,विमोह,5,1,5,5.0,3,2,16,16.0,0,0.0,0,2,1
8935,ममता,4,3,16,5.333333333333333,3,1,54,18.0,2,0.6666666666666666,0,2,0
8936,व्यामोह,7,1,5,5.0,4,3,16,16.0,0,0.0,1,3,1
8937,प्रेम,5,4,83,20.75,3,2,80,20.0,63,15.75,1,2,0
8938,प्रीति,6,3,43,14.333333333333334,3,3,53,17.666666666666668,46,15.333333333333334,1,3,0
8939,प्यार,5,4,58,14.5,3,2,104,26.0,48,12.0,1,2,0
8940,मुहब्बत,7,2,41,20.5,5,2,45,22.5,46,23.0,1,3,0
8941,इश्क़,5,2,41,20.5,2,3,45,22.5,46,23.0,1,1,0
8942,इश्क,4,2,41,20.5,2,2,45,22.5,46,23.0,1,1,0
8943,दिल्लगी,7,2,46,23.0,4,3,37,18.5,1,0.5,1,2,0
8944,प्रणय,5,1,12,12.0,4,1,29,29.0,0,0.0,1,3,0
8945,आशनाई,5,3,45,15.0,2,3,59,19.666666666666668,1,0.3333333333333333,0,3,0
8946,असनायी,6,1,12,12.0,3,3,29,29.0,0,0.0,0,4,0
8947,इसक,3,2,41,20.5,2,1,45,22.5,46,23.0,0,2,0
8948,अज्ञानता,8,4,71,17.75,4,4,21,5.25,50,12.5,1,3,0
8949,अज्ञान,6,3,31,10.333333333333334,3,3,15,5.0,50,16.666666666666668,1,2,0
8950,ज्ञानहीनता,10,2,27,13.5,6,4,12,6.0,50,25.0,1,5,0
8951,मूढ़ता,6,2,61,30.5,3,3,12,6.0,2,1.0,0,2,0
8952,जिहालत,6,1,21,21.0,4,2,6,6.0,2,2.0,0,3,0
8953,अज्ञानपन,8,2,25,12.5,5,3,9,4.5,2,1.0,1,4,0
8954,जहल,3,2,36,18.0,3,0,20,10.0,8,4.0,0,2,0
8955,अप्रत्यक्षा,11,1,21,21.0,6,5,6,6.0,2,2.0,3,4,0
8956,अयानप,5,1,21,21.0,3,2,6,6.0,2,2.0,0,3,0
8957,अयानपन,6,1,21,21.0,4,2,6,6.0,2,2.0,0,4,0
8958,अविवेक,6,2,24,12.0,3,3,12,6.0,6,3.0,0,3,0
8959,अविवेकता,8,1,21,21.0,4,4,6,6.0,2,2.0,0,4,0
8960,अविवेकत्व,9,1,21,21.0,5,4,6,6.0,2,2.0,1,4,0
8961,अजानता,6,1,21,21.0,3,3,6,6.0,2,2.0,0,3,0
