id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
6201,क्षय,4,3,66,22.0,3,1,40,13.333333333333334,48,16.0,1,2,0
6202,ह्रास,5,1,4,4.0,3,2,1,1.0,22,22.0,1,2,0
6203,अवक्षय,6,2,52,26.0,4,2,16,8.0,45,22.5,1,3,0
6204,अपचय,4,4,55,13.75,3,1,18,4.5,45,11.25,0,3,0
6205,विनाश,5,2,64,32.0,3,2,25,12.5,26,13.0,0,2,0
6206,तबाही,5,1,48,48.0,3,2,15,15.0,23,23.0,0,3,0
6207,नाश,3,1,48,48.0,2,1,15,15.0,23,23.0,0,1,0
6208,बरबादी,6,2,50,25.0,4,2,30,15.0,23,11.5,0,4,0
6209,ध्वंस,5,2,64,32.0,3,2,25,12.5,23,11.5,1,2,0
6210,ध्वन्स,6,2,64,32.0,4,2,25,12.5,23,11.5,2,2,0
6211,विध्वंस,7,1,48,48.0,4,3,15,15.0,23,23.0,1,2,0
6212,विध्वन्स,8,1,48,48.0,5,3,15,15.0,23,23.0,2,2,0
6213,संहार,5,2,49,24.5,3,2,48,24.0,41,20.5,0,2,0
6214,सफाया,5,4,79,19.75,3,2,75,18.75,28,7.0,0,3,0
6215,नास,3,4,67,16.75,2,1,48,12.0,43,10.75,0,1,0
6216,लोप,3,3,52,17.333333333333332,2,1,36,12.0,23,7.666666666666667,0,1,0
6217,विलोप,5,3,52,17.333333333333332,3,2,40,13.333333333333334,23,7.666666666666667,0,2,0
6218,विलुप्ति,8,2,49,24.5,4,4,31,15.5,23,11.5,1,3,0
6219,उच्छेद,6,4,79,19.75,3,3,51,12.75,23,5.75,1,2,0
6220,उच्छेदन,7,4,79,19.75,4,3,51,12.75,23,5.75,1,3,0
6221,अनुघत,5,1,48,48.0,3,2,15,15.0,23,23.0,0,3,0
6222,अपध्वन्स,8,1,48,48.0,5,3,15,15.0,23,23.0,2,3,0
6223,पामाली,6,1,48,48.0,3,3,15,15.0,23,23.0,0,3,0
6224,अपहति,5,1,48,48.0,3,2,15,15.0,23,23.0,0,3,0
6225,न्यय,4,2,70,35.0,3,1,19,9.5,24,12.0,1,2,0
6226,अर्दन,5,5,102,20.4,3,2,52,10.4,60,12.0,1,2,0
6227,दलन,3,4,63,15.75,3,0,28,7.0,23,5.75,0,2,0
6228,अवध्वंस,7,4,74,18.5,4,3,51,12.75,60,15.0,1,3,0
6229,अवध्वन्स,8,1,48,48.0,5,3,15,15.0,23,23.0,2,3,0
6230,अवसन्नता,8,5,128,25.6,5,3,57,11.4,113,22.6,1,4,0
6231,अवसन्नत्व,9,5,128,25.6,6,3,57,11.4,113,22.6,2,4,0
6232,अवसादन,6,4,80,20.0,4,2,62,15.5,33,8.25,0,4,0
6233,ताराज,5,2,56,28.0,3,2,18,9.0,23,11.5,0,2,0
6234,तलफी,4,1,48,48.0,3,1,15,15.0,23,23.0,0,2,0
6235,तलफ़ी,5,1,48,48.0,3,2,15,15.0,23,23.0,0,2,0
6236,उच्छित्ति,9,1,48,48.0,4,5,15,15.0,23,23.0,2,3,0
6237,उछेद,4,3,68,22.666666666666668,2,2,31,10.333333333333334,23,7.666666666666667,0,2,0
6238,तपेदिक,6,1,14,14.0,4,2,24,24.0,3,3.0,0,3,0
6239,तपेदिक़,7,1,14,14.0,4,3,24,24.0,3,3.0,0,3,0
6240,टीबी,4,1,14,14.0,2,2,24,24.0,3,3.0,0,2,0
6241,क्षयी,5,1,14,14.0,3,2,24,24.0,3,3.0,1,2,0
6242,यक्ष्मा,7,1,14,14.0,4,3,24,24.0,3,3.0,2,2,0
6243,क्षयरोग,7,1,14,14.0,5,2,24,24.0,3,3.0,1,4,0
6244,राजयक्ष्मा,10,1,14,14.0,6,4,24,24.0,3,3.0,2,4,0
6245,रोगराज,6,1,14,14.0,4,2,24,24.0,3,3.0,0,3,0
6246,पापयक्ष्मा,10,1,14,14.0,6,4,24,24.0,3,3.0,2,4,0
6247,नृपामय,6,1,14,14.0,4,2,24,24.0,3,3.0,0,3,0
6248,शोष,3,4,33,8.25,2,1,75,18.75,7,1.75,0,1,0
