id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
4844,दाँव,4,4,33,8.25,2,2,99,24.75,33,8.25,0,1,0
4845,पेंच,4,6,46,7.666666666666667,2,2,81,13.5,35,5.833333333333333,0,1,0
4846,पेच,3,6,46,7.666666666666667,2,1,81,13.5,35,5.833333333333333,0,1,0
4847,दांव,4,4,33,8.25,2,2,99,24.75,33,8.25,0,1,0
4848,पारी,4,3,18,6.0,2,2,68,22.666666666666668,3,1.0,0,2,0
4849,नंबर,4,6,43,7.166666666666667,3,1,44,7.333333333333333,8,1.3333333333333333,0,2,0
4850,बाज़ी,5,4,24,6.0,2,3,66,16.5,1,0.25,0,2,0
4851,बाजी,4,4,24,6.0,2,2,66,16.5,1,0.25,0,2,0
4852,बारी,4,10,78,7.8,2,2,116,11.6,76,7.6,0,2,1
4853,नम्बर,5,6,43,7.166666666666667,4,1,44,7.333333333333333,8,1.3333333333333333,1,2,0
4854,आक्षिक,6,1,6,6.0,3,3,25,25.0,2,2.0,1,2,0
4855,शर्त,4,2,11,5.5,3,1,9,4.5,1,0.5,1,1,0
