id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
4445,दिहाड़ी,7,3,29,9.666666666666666,3,4,19,6.333333333333333,35,11.666666666666666,0,2,0
4446,रोजी,4,5,46,9.2,2,2,36,7.2,72,14.4,0,2,0
4447,रोज़ी,5,5,46,9.2,2,3,36,7.2,72,14.4,0,2,0
4448,रोज़,4,3,31,10.333333333333334,2,2,15,5.0,96,32.0,0,1,0
4449,रोज,3,3,31,10.333333333333334,2,1,15,5.0,96,32.0,0,1,0
4450,दैनिक,5,2,17,8.5,3,2,14,7.0,0,0.0,0,2,0
4451,दिनभृति,7,1,12,12.0,4,3,4,4.0,0,0.0,0,4,0
4452,दिनिका,6,1,12,12.0,3,3,4,4.0,0,0.0,0,3,0
4453,आह्निक,6,2,13,6.5,3,3,16,8.0,0,0.0,1,2,0
4454,अजूरा,5,1,12,12.0,2,3,4,4.0,0,0.0,0,3,0
4455,नफरी,4,1,12,12.0,3,1,4,4.0,0,0.0,0,2,0
4456,नफ़री,5,1,12,12.0,3,2,4,4.0,0,0.0,0,2,0
4457,अमानी,5,4,44,11.0,2,3,36,9.0,0,0.0,0,3,0
4458,दिवस,4,7,31,4.428571428571429,3,1,80,11.428571428571429,125,17.857142857142858,0,2,0
4459,अह,2,2,102,51.0,1,1,44,22.0,35,17.5,0,1,0
4460,दिनमान,6,1,13,13.0,4,2,7,7.0,35,35.0,0,3,0
4461,दिवा,4,2,14,7.0,2,2,20,10.0,35,17.5,0,2,1
4462,आहन,3,2,33,16.5,2,1,9,4.5,54,27.0,0,2,0
