id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
11464,मित्र,5,2,29,14.5,3,2,42,21.0,40,20.0,1,2,0
11465,दोस्त,5,1,26,26.0,3,2,41,41.0,40,40.0,1,1,0
11466,साथी,4,2,31,15.5,2,2,50,25.0,40,20.0,0,2,0
11467,संगी,4,1,26,26.0,2,2,41,41.0,40,40.0,0,2,0
11468,सखा,3,1,26,26.0,2,1,41,41.0,40,40.0,0,1,0
11469,यार,3,3,46,15.333333333333334,2,1,74,24.666666666666668,40,13.333333333333334,0,1,0
11470,संगाती,6,1,26,26.0,3,3,41,41.0,40,40.0,0,3,0
11471,संगतिया,7,2,28,14.0,4,3,53,26.5,40,20.0,0,4,0
11472,बंधु,4,2,28,14.0,2,2,54,27.0,40,20.0,0,2,0
11473,बन्धु,5,2,28,14.0,3,2,54,27.0,40,20.0,1,2,0
11474,मीत,3,1,26,26.0,2,1,41,41.0,40,40.0,0,1,0
11475,मितवा,5,1,26,26.0,3,2,41,41.0,40,40.0,0,2,0
11476,दोस्तदार,8,1,26,26.0,5,3,41,41.0,40,40.0,1,3,0
11477,हितैषी,6,2,33,16.5,3,3,56,28.0,40,20.0,0,3,0
11478,असामी,5,9,86,9.555555555555555,2,3,164,18.22222222222222,325,36.111111111111114,0,3,0
11479,इयारा,5,1,26,26.0,2,3,41,41.0,40,40.0,0,3,0
11480,ईठ,2,1,26,26.0,1,1,41,41.0,40,40.0,0,1,0
