id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
8044,महीना,5,4,24,6.0,3,2,23,5.75,40,10.0,0,3,0
8045,माह,3,2,8,4.0,2,1,6,3.0,40,20.0,0,1,0
8046,मास,3,4,18,4.5,2,1,31,7.75,79,19.75,0,1,0
8047,माहवारी,7,1,7,7.0,4,3,1,1.0,0,0.0,0,4,0
8048,रजोधर्म,7,1,7,7.0,5,2,1,1.0,0,0.0,1,3,0
8049,स्त्रीकुसुम,11,1,7,7.0,6,5,1,1.0,0,0.0,2,4,0
8050,रजःस्राव,8,1,7,7.0,5,3,1,1.0,0,0.0,1,3,0
8051,ऋतुस्राव,8,1,7,7.0,4,4,1,1.0,0,0.0,1,3,0
8052,महीनेवारी,9,1,9,9.0,5,4,16,16.0,0,0.0,0,5,0
8053,दरमाहा,6,1,9,9.0,4,2,16,16.0,0,0.0,0,4,0
8054,दरमाही,6,1,9,9.0,4,2,16,16.0,0,0.0,0,4,0
