id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
6574,वास्तविकता,10,1,17,17.0,6,4,16,16.0,0,0.0,1,4,0
6575,सत्यता,6,1,17,17.0,4,2,16,16.0,0,0.0,1,2,0
6576,सचाई,4,1,17,17.0,2,2,16,16.0,0,0.0,0,2,0
6577,सच्चापन,7,3,25,8.333333333333334,5,2,32,10.666666666666666,0,0.0,1,3,0
6578,यथार्थता,8,1,17,17.0,5,3,16,16.0,0,0.0,1,3,0
6579,हकीकत,5,1,17,17.0,4,1,16,16.0,0,0.0,0,3,0
6580,हक़ीक़त,7,1,17,17.0,4,3,16,16.0,0,0.0,0,2,0
6581,याथार्थ्य,9,1,17,17.0,5,4,16,16.0,0,0.0,2,3,0
6582,असालत,5,2,21,10.5,3,2,32,16.0,0,0.0,0,3,0
6583,अवितथ,5,2,28,14.0,3,2,19,9.5,0,0.0,0,3,0
