id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
16041,मुश्क,5,1,26,26.0,3,2,5,5.0,0,0.0,1,1,0
16042,कस्तूरी,7,2,27,13.5,4,3,6,3.0,0,0.0,1,3,1
16043,कस्तूर,6,2,42,21.0,4,2,20,10.0,0,0.0,1,2,1
16044,कुरंगनाभि,9,1,26,26.0,5,4,5,5.0,0,0.0,0,5,0
16045,मृगांडजा,8,1,26,26.0,4,4,5,5.0,0,0.0,0,3,0
16046,अंडजा,5,1,26,26.0,2,3,5,5.0,0,0.0,0,2,0
16047,अण्डजा,6,1,26,26.0,3,3,5,5.0,0,0.0,1,2,0
16048,कस्तूरिका,9,1,26,26.0,5,4,5,5.0,0,0.0,1,4,0
16049,कस्तुरिका,9,1,26,26.0,5,4,5,5.0,0,0.0,1,4,0
16050,मृगमद,5,1,26,26.0,4,1,5,5.0,0,0.0,0,3,0
16051,शितिचंदन,8,1,26,26.0,5,3,5,5.0,0,0.0,0,4,0
16052,शितिचन्दन,9,1,26,26.0,6,3,5,5.0,0,0.0,1,4,0
16053,मृगमदा,6,1,26,26.0,4,2,5,5.0,0,0.0,0,3,0
16054,मृगमेद,6,1,26,26.0,4,2,5,5.0,0,0.0,0,3,1
16055,मृगरोचन,7,1,26,26.0,5,2,5,5.0,0,0.0,0,4,0
16056,वेधमुख्या,9,1,26,26.0,5,4,5,5.0,0,0.0,1,4,0
16057,मृगजा,5,1,26,26.0,3,2,5,5.0,0,0.0,0,2,0
16058,मार्जारी,8,3,54,18.0,4,4,31,10.333333333333334,12,4.0,1,3,0
16059,मृगनाभि,7,1,26,26.0,4,3,5,5.0,0,0.0,0,4,0
16060,मृगनाभिजा,9,1,26,26.0,5,4,5,5.0,0,0.0,0,5,0
16061,कुरंगसार,8,1,26,26.0,5,3,5,5.0,0,0.0,0,4,1
