id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
2887,दुर्व्यवहार,11,1,16,16.0,7,4,30,30.0,66,66.0,2,4,0
2888,दुराचार,7,2,26,13.0,4,3,41,20.5,66,33.0,0,3,0
2889,कुव्यवहार,9,1,16,16.0,6,3,30,30.0,66,66.0,1,4,0
2890,बदसलूकी,7,1,16,16.0,5,2,30,30.0,66,66.0,0,5,0
2891,असदाचार,7,1,16,16.0,4,3,30,30.0,66,66.0,0,4,0
2892,अनाचार,6,2,52,26.0,3,3,41,20.5,66,33.0,0,3,0
2893,दुराचरण,7,1,16,16.0,5,2,30,30.0,66,66.0,0,4,0
2894,अनाचरण,6,1,16,16.0,4,2,30,30.0,66,66.0,0,4,0
2895,कदाचार,6,2,26,13.0,4,2,41,20.5,66,33.0,0,3,0
2896,कुचाल,5,3,39,13.0,3,2,95,31.666666666666668,66,22.0,0,2,0
2897,अपचाल,5,1,16,16.0,3,2,30,30.0,66,66.0,0,3,0
2898,दुष्टाचरण,9,1,16,16.0,6,3,30,30.0,66,66.0,1,4,0
2899,अपकरण,5,1,16,16.0,4,1,30,30.0,66,66.0,0,4,0
2900,असद्भाव,7,4,29,7.25,4,3,50,12.5,70,17.5,1,3,0
2901,असद्व्यवहार,11,1,16,16.0,7,4,30,30.0,66,66.0,2,5,0
