id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
13814,शेष,3,5,37,7.4,2,1,44,8.8,0,0.0,0,1,0
13815,बाकी,4,2,9,4.5,2,2,28,14.0,0,0.0,0,2,0
13816,बाक़ी,5,2,9,4.5,2,3,28,14.0,0,0.0,0,2,0
13817,शेषफल,5,1,4,4.0,4,1,24,24.0,0,0.0,0,3,0
13818,परिशेष,6,1,4,4.0,4,2,24,24.0,0,0.0,0,3,0
13819,शेषनाग,6,1,23,23.0,4,2,6,6.0,0,0.0,0,3,0
13820,सर्पराज,7,3,36,12.0,5,2,57,19.0,0,0.0,1,3,0
13821,धरणीधर,6,1,23,23.0,5,1,6,6.0,0,0.0,0,4,0
13822,नागेश,5,1,23,23.0,3,2,6,6.0,0,0.0,0,2,0
13823,सहस्त्रानन,10,1,23,23.0,7,3,6,6.0,0,0.0,2,4,0
13824,अनंतदेव,7,2,25,12.5,4,3,141,70.5,0,0.0,0,4,0
13825,अनन्तदेव,8,2,25,12.5,5,3,141,70.5,0,0.0,1,4,0
13826,फणींद्र,7,2,34,17.0,4,3,12,6.0,0,0.0,1,3,0
13827,फणीन्द्र,8,2,34,17.0,5,3,12,6.0,0,0.0,2,3,0
13828,फनिंद,5,2,34,17.0,3,2,12,6.0,0,0.0,0,2,0
13829,नागराज,6,3,64,21.333333333333332,4,2,15,5.0,0,0.0,0,3,0
13830,नागाधिप,7,2,61,30.5,4,3,13,6.5,0,0.0,0,3,0
13831,धराधार,6,1,23,23.0,4,2,6,6.0,0,0.0,0,3,0
13832,अहिनाह,6,1,23,23.0,3,3,6,6.0,0,0.0,0,3,0
13833,अहिपति,6,1,23,23.0,3,3,6,6.0,0,0.0,0,3,0
13834,अहीश,4,3,64,21.333333333333332,2,2,24,8.0,0,0.0,0,2,0
13835,अनंतशीर्ष,9,1,23,23.0,5,4,6,6.0,0,0.0,1,4,0
13836,अनन्तशीर्ष,10,1,23,23.0,6,4,6,6.0,0,0.0,2,4,0
13837,आलुक,4,2,25,12.5,2,2,8,4.0,0,0.0,0,2,0
