id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
4865,गधा,3,3,70,23.333333333333332,2,1,25,8.333333333333334,23,7.666666666666667,0,1,0
4866,गदहा,4,3,70,23.333333333333332,3,1,25,8.333333333333334,23,7.666666666666667,0,2,1
4867,गर्दभ,5,2,13,6.5,4,1,10,5.0,4,2.0,1,2,0
4868,खर,2,4,21,5.25,2,0,66,16.5,348,87.0,0,1,0
4869,रेणुरुषित,9,1,9,9.0,5,4,1,1.0,4,4.0,0,4,1
4870,लंबकर्ण,7,6,163,27.166666666666668,5,2,62,10.333333333333334,606,101.0,1,3,0
4871,लम्बकर्ण,8,6,163,27.166666666666668,6,2,62,10.333333333333334,606,101.0,2,3,0
4872,शंकुकर्ण,8,1,9,9.0,5,3,1,1.0,4,4.0,1,3,0
4873,मूर्ख,5,1,57,57.0,3,2,15,15.0,19,19.0,1,1,0
4874,बेवकूफ़,7,1,57,57.0,4,3,15,15.0,19,19.0,0,3,0
4875,लल्लू,5,1,57,57.0,3,2,15,15.0,19,19.0,1,2,0
4876,अनाड़ी,6,1,57,57.0,2,4,15,15.0,19,19.0,0,2,1
4877,बैल,3,2,73,36.5,2,1,21,10.5,67,33.5,0,1,1
4878,नादान,5,1,57,57.0,3,2,15,15.0,19,19.0,0,2,0
4879,मूरख,4,1,57,57.0,3,1,15,15.0,19,19.0,0,2,1
4880,अज्ञानी,7,1,57,57.0,3,4,15,15.0,19,19.0,1,3,1
4881,उजबक,4,2,59,29.5,3,1,22,11.0,19,9.5,0,3,0
4882,उज़बक,5,2,59,29.5,3,2,22,11.0,19,9.5,0,2,0
4883,चूतिया,6,1,57,57.0,3,3,15,15.0,19,19.0,0,3,1
4884,घनचक्कर,7,1,57,57.0,6,1,15,15.0,19,19.0,1,4,0
4885,अहमक,4,1,57,57.0,3,1,15,15.0,19,19.0,0,3,0
4886,अहमक़,5,1,57,57.0,3,2,15,15.0,19,19.0,0,3,0
4887,उजड्ड,5,1,57,57.0,3,2,15,15.0,19,19.0,1,2,1
4888,ढक्कन,5,2,68,34.0,4,1,21,10.5,28,14.0,1,2,1
4889,मड्डी,5,1,57,57.0,3,2,15,15.0,19,19.0,1,2,0
4890,ढक,2,1,57,57.0,2,0,15,15.0,19,19.0,0,1,0
4891,अगुणज्ञ,7,1,57,57.0,4,3,15,15.0,19,19.0,1,3,1
4892,बुद्धू,6,1,57,57.0,3,3,15,15.0,19,19.0,1,2,1
4893,अजानी,5,1,57,57.0,2,3,15,15.0,19,19.0,0,3,1
4894,अनारी,5,2,58,29.0,2,3,18,9.0,19,9.5,0,3,0
4895,चंडूल,5,2,58,29.0,3,2,58,29.0,19,9.5,0,2,1
4896,मूढ़ात्मा,9,1,57,57.0,4,5,15,15.0,19,19.0,1,3,1
4897,मूढ़मति,7,1,57,57.0,4,3,15,15.0,19,19.0,0,2,0
4898,चभोक,4,1,57,57.0,3,1,15,15.0,19,19.0,0,2,0
4899,बेवकूफ,6,1,57,57.0,4,2,15,15.0,19,19.0,0,3,0
4900,नासमझ,5,2,59,29.5,4,1,24,12.0,19,9.5,0,3,0
4901,बकलोल,5,1,57,57.0,4,1,15,15.0,19,19.0,0,3,0
4902,धोंधा,5,2,63,31.5,2,3,17,8.5,20,10.0,0,2,0
4903,निर्बुद्धि,10,1,57,57.0,5,5,15,15.0,19,19.0,2,3,1
4904,घोंघा,5,2,73,36.5,2,3,18,9.0,19,9.5,0,2,0
4905,धोंडा,5,2,58,29.0,2,3,22,11.0,19,9.5,0,2,0
4906,धुर्रा,6,3,78,26.0,3,3,27,9.0,46,15.333333333333334,1,2,0
4907,चुग़द,5,2,89,44.5,3,2,18,9.0,22,11.0,0,1,0
4908,चुगद,4,1,57,57.0,3,1,15,15.0,19,19.0,0,2,1
4909,मूसलचंद,7,1,57,57.0,5,2,15,15.0,19,19.0,0,4,1
4910,मूसलचन्द,8,1,57,57.0,6,2,15,15.0,19,19.0,1,4,1
4911,मूसरचंद,7,1,57,57.0,5,2,15,15.0,19,19.0,0,4,1
4912,मूसरचन्द,8,1,57,57.0,6,2,15,15.0,19,19.0,1,4,1
4913,माठू,4,2,77,38.5,2,2,17,8.5,204,102.0,0,2,1
4914,शीन,3,2,65,32.5,2,1,60,30.0,19,9.5,0,1,1
4915,अरस,3,1,57,57.0,2,1,15,15.0,19,19.0,0,2,1
4916,अल्हड़,6,3,60,20.0,3,3,37,12.333333333333334,19,6.333333333333333,1,2,1
4917,अविवेकी,7,1,57,57.0,3,4,15,15.0,19,19.0,0,4,0
4918,अविचारी,7,1,57,57.0,3,4,15,15.0,19,19.0,0,4,1
4919,विवेकशून्य,10,1,57,57.0,6,4,15,15.0,19,19.0,1,5,1
4920,अंधखोपड़ी,9,1,57,57.0,4,5,15,15.0,19,19.0,0,4,0
4921,अन्धखोपड़ी,10,1,57,57.0,5,5,15,15.0,19,19.0,1,4,1
4922,अविपश्चित,9,1,57,57.0,5,4,15,15.0,19,19.0,1,4,1
