id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
13594,बर्फ,4,4,25,6.25,3,1,48,12.0,39,9.75,1,1,0
13595,बरफ,3,4,25,6.25,3,0,48,12.0,39,9.75,0,2,0
13596,बर्फ़,5,4,25,6.25,3,2,48,12.0,39,9.75,1,1,0
13597,बरफ़,4,4,25,6.25,3,1,48,12.0,39,9.75,0,2,0
13598,हिम,3,3,30,10.0,2,1,30,10.0,35,11.666666666666666,0,1,0
13599,तुषार,5,2,25,12.5,3,2,18,9.0,35,17.5,0,2,0
13600,तुहिन,5,2,25,12.5,3,2,18,9.0,35,17.5,0,2,0
13601,महिका,5,1,12,12.0,3,2,6,6.0,35,35.0,0,3,0
13602,प्रालेय,7,2,25,12.5,4,3,18,9.0,35,17.5,1,4,0
13603,आइस,3,1,12,12.0,1,2,6,6.0,35,35.0,0,1,0
