id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
12365,विपत्ति,7,1,31,31.0,4,3,4,4.0,18,18.0,1,3,0
12366,आपदा,4,1,31,31.0,2,2,4,4.0,18,18.0,0,2,0
12367,मुसीबत,6,1,31,31.0,4,2,4,4.0,18,18.0,0,3,0
12368,विपदा,5,1,31,31.0,3,2,4,4.0,18,18.0,0,2,1
12369,गर्दिश,6,3,46,15.333333333333334,4,2,27,9.0,27,9.0,1,2,1
12370,शामत,4,1,31,31.0,3,1,4,4.0,18,18.0,0,2,1
12371,आपत्ति,6,2,43,21.5,3,3,9,4.5,18,9.0,1,3,1
12372,बला,3,5,95,19.0,2,1,50,10.0,113,22.6,0,1,1
12373,मुजायका,7,2,43,21.5,4,3,9,4.5,18,9.0,0,3,0
12374,करवर,4,1,31,31.0,4,0,4,4.0,18,18.0,0,3,0
12375,अरिष्ट,6,20,282,14.1,3,3,382,19.1,131,6.55,1,2,0
12376,अलहन,4,1,31,31.0,3,1,4,4.0,18,18.0,0,3,0
12377,आपत्,4,2,80,40.0,2,2,10,5.0,107,53.5,1,2,1
12378,आपद्,4,2,80,40.0,2,2,10,5.0,107,53.5,1,2,0
12379,आपद,3,2,80,40.0,2,1,10,5.0,107,53.5,0,2,1
12380,आवली,4,5,73,14.6,2,2,103,20.6,88,17.6,0,2,0
12381,अलफ,3,3,38,12.666666666666666,2,1,13,4.333333333333333,39,13.0,0,2,1
