id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
4830,काँप,4,1,17,17.0,2,2,6,6.0,0,0.0,0,1,0
4831,कर्णफूल,7,1,17,17.0,5,2,6,6.0,0,0.0,1,3,0
4832,करनफूल,6,1,17,17.0,5,1,6,6.0,0,0.0,0,4,0
4833,कनफूल,5,1,17,17.0,4,1,6,6.0,0,0.0,0,3,0
4834,तरौना,5,1,17,17.0,3,2,6,6.0,0,0.0,0,3,0
4835,कर्णपूर,7,1,17,17.0,5,2,6,6.0,0,0.0,1,3,0
4836,तरन,3,1,17,17.0,3,0,6,6.0,0,0.0,0,2,0
4837,तटंक,4,1,17,17.0,3,1,6,6.0,0,0.0,0,2,0
4838,संदोल,5,1,17,17.0,3,2,6,6.0,0,0.0,0,2,0
4839,सन्दोल,6,1,17,17.0,4,2,6,6.0,0,0.0,1,2,0
4840,कर्णिका,7,2,20,10.0,4,3,19,9.5,0,0.0,1,3,0
4841,पत्रवेष्ट,9,1,17,17.0,6,3,6,6.0,0,0.0,2,3,0
4842,तरी,3,3,30,10.0,2,1,38,12.666666666666666,3,1.0,0,1,0
4843,तरिवन,5,1,17,17.0,4,1,6,6.0,0,0.0,0,3,0
