id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
15467,झाड़ू,5,1,13,13.0,2,3,9,9.0,3,3.0,0,2,0
15468,कूँचा,5,1,13,13.0,2,3,9,9.0,3,3.0,0,2,0
15469,बढ़नी,5,1,13,13.0,3,2,9,9.0,3,3.0,0,2,0
15470,बुहारी,6,1,13,13.0,3,3,9,9.0,3,3.0,0,3,0
15471,बहारी,5,1,13,13.0,3,2,9,9.0,3,3.0,0,3,0
15472,कूचा,4,3,19,6.333333333333333,2,2,33,11.0,6,2.0,0,2,0
15473,बौहारी,6,1,13,13.0,3,3,9,9.0,3,3.0,0,3,0
15474,सोहनी,5,3,19,6.333333333333333,3,2,20,6.666666666666667,8,2.6666666666666665,0,2,0
15475,सोनी,4,2,24,12.0,2,2,24,12.0,3,1.5,0,2,0
15476,सोरनी,5,2,15,7.5,3,2,11,5.5,3,1.5,0,2,0
15477,सोवणी,5,1,13,13.0,3,2,9,9.0,3,3.0,0,2,0
15478,जारोब,5,1,13,13.0,3,2,9,9.0,3,3.0,0,2,0
15479,बहुकरी,6,1,13,13.0,4,2,9,9.0,3,3.0,0,3,0
