id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
8678,परिवर्तन,8,4,26,6.5,6,2,20,5.0,48,12.0,1,4,0
8679,तबदीली,6,2,21,10.5,4,2,9,4.5,46,23.0,0,4,0
8680,तब्दीली,7,1,10,10.0,4,3,1,1.0,46,46.0,1,3,0
8681,तबदील,5,1,10,10.0,4,1,1,1.0,46,46.0,0,3,0
8682,बदलाव,5,2,12,6.0,4,1,11,5.5,46,23.0,0,3,0
8683,आप्यायन,7,2,12,6.0,4,3,9,4.5,48,24.0,1,3,0
8684,चेंज,4,1,10,10.0,2,2,1,1.0,46,46.0,0,1,0
8685,चेन्ज,5,1,10,10.0,3,2,1,1.0,46,46.0,1,1,0
8686,फेरबदल,6,1,13,13.0,5,1,8,8.0,2,2.0,0,4,0
8687,फेरफार,6,2,69,34.5,4,2,38,19.0,29,14.5,0,3,0
8688,रद्दोबदल,8,2,27,13.5,6,2,18,9.0,5,2.5,1,4,0
8689,अदलाबदली,8,1,13,13.0,5,3,8,8.0,2,2.0,0,5,0
8690,अदलबदल,6,1,13,13.0,5,1,8,8.0,2,2.0,0,5,0
8691,अदलीबदली,8,1,13,13.0,5,3,8,8.0,2,2.0,0,5,0
8692,अपवर्तन,7,2,21,10.5,5,2,16,8.0,2,1.0,1,4,0
