id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
11326,मूर्छा,6,1,15,15.0,3,3,15,15.0,3,3.0,1,2,0
11327,बेहोशी,6,1,15,15.0,3,3,15,15.0,3,3.0,0,3,0
11328,मूर्च्छा,8,1,15,15.0,4,4,15,15.0,3,3.0,2,2,0
11329,अचेतनता,7,3,29,9.666666666666666,4,3,45,15.0,3,1.0,0,4,0
11330,अचेतावस्था,10,1,15,15.0,5,5,15,15.0,3,3.0,1,5,0
11331,अचेतपना,7,2,33,16.5,4,3,21,10.5,3,1.5,0,4,0
11332,ज्ञानशून्यता,12,1,15,15.0,7,5,15,15.0,3,3.0,2,5,0
11333,संज्ञाशून्यता,13,1,15,15.0,7,6,15,15.0,3,3.0,2,4,0
11334,अचेष्टता,8,1,15,15.0,4,4,15,15.0,3,3.0,1,3,0
11335,बेखुदी,6,2,24,12.0,3,3,16,8.0,3,1.5,0,3,0
11336,गश,2,1,15,15.0,2,0,15,15.0,3,3.0,0,1,0
11337,ग़श,3,1,15,15.0,2,1,15,15.0,3,3.0,0,1,0
11338,बेसुधी,6,1,15,15.0,3,3,15,15.0,3,3.0,0,3,0
11339,बदहवासी,7,2,24,12.0,5,2,39,19.5,7,3.5,0,5,0
11340,शून्यमनस्कता,12,1,15,15.0,8,4,15,15.0,3,3.0,2,5,0
