id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
8429,भूल,3,2,25,12.5,2,1,7,3.5,10,5.0,0,1,1
8430,गलती,4,2,22,11.0,3,1,21,10.5,10,5.0,0,2,0
8431,ग़लती,5,2,22,11.0,3,2,21,10.5,10,5.0,0,2,0
8432,खता,3,1,20,20.0,2,1,1,1.0,10,10.0,0,1,0
8433,ख़ता,4,1,20,20.0,2,2,1,1.0,10,10.0,0,2,1
8434,त्रुटि,6,1,20,20.0,3,3,1,1.0,10,10.0,1,3,0
8435,चूक,3,5,44,8.8,2,1,53,10.6,10,2.0,0,1,0
8436,कारिस्तानी,10,3,82,27.333333333333332,5,5,39,13.0,63,21.0,1,4,1
8437,कारस्तानी,9,3,82,27.333333333333332,5,4,39,13.0,63,21.0,1,4,1
8438,अशुद्धि,7,2,43,21.5,3,4,16,8.0,11,5.5,1,3,0
8439,विस्मृति,8,1,5,5.0,4,4,6,6.0,0,0.0,1,3,0
8440,विस्मरण,7,1,5,5.0,5,2,6,6.0,0,0.0,1,3,0
8441,प्रस्मृति,9,1,5,5.0,5,4,6,6.0,0,0.0,2,4,0
8442,अस्मरण,6,1,5,5.0,4,2,6,6.0,0,0.0,1,3,0
