id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
15577,लेखा,4,5,44,8.8,2,2,61,12.2,27,5.4,0,2,0
15578,मुहासबा,7,2,22,11.0,4,3,21,10.5,12,6.0,0,3,0
15579,मुहासिबा,8,2,22,11.0,4,4,21,10.5,12,6.0,0,4,0
15580,शुमार,5,3,28,9.333333333333334,3,2,29,9.666666666666666,12,4.0,0,2,0
15581,बही,3,1,12,12.0,2,1,4,4.0,18,18.0,0,1,0
15582,लेखाबही,7,1,12,12.0,4,3,4,4.0,18,18.0,0,3,0
15583,बहीखाता,7,1,12,12.0,4,3,4,4.0,18,18.0,0,4,0
15584,सियाहा,6,1,12,12.0,3,3,4,4.0,18,18.0,0,3,0
15585,खाता,4,3,18,6.0,2,2,28,9.333333333333334,36,12.0,0,2,0
15586,लिखावट,6,2,15,7.5,4,2,34,17.0,10,5.0,0,3,0
15587,लिखाई,5,3,16,5.333333333333333,2,3,37,12.333333333333334,21,7.0,0,2,0
15588,अखरावट,6,3,23,7.666666666666667,4,2,41,13.666666666666666,1,0.3333333333333333,0,4,0
15589,अखरावटी,7,3,23,7.666666666666667,4,3,41,13.666666666666666,1,0.3333333333333333,0,4,0
