id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
15966,सीमित,5,3,18,6.0,3,2,0,0.0,0,0.0,0,2,0
15967,अव्यापक,7,1,4,4.0,4,3,0,0.0,0,0.0,1,3,0
15968,परिसीमित,8,3,16,5.333333333333333,5,3,0,0.0,0,0.0,0,4,0
15969,ससीम,4,2,14,7.0,3,1,0,0.0,0,0.0,0,2,0
15970,सीमांकित,8,1,10,10.0,4,4,0,0.0,0,0.0,0,3,0
15971,घेराबंध,7,1,10,10.0,4,3,0,0.0,0,0.0,0,3,0
15972,सीमाबद्ध,8,1,10,10.0,5,3,0,0.0,0,0.0,1,3,0
15973,सीमायुक्त,9,1,10,10.0,5,4,0,0.0,0,0.0,1,3,0
15974,परिमित,6,1,10,10.0,4,2,0,0.0,0,0.0,0,3,0
15975,अवच्छिन्न,9,4,18,4.5,5,4,0,0.0,0,0.0,2,3,0
15976,मित,3,1,4,4.0,2,1,0,0.0,0,0.0,0,1,0
