id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
15750,परिहास,6,2,44,22.0,4,2,9,4.5,1,0.5,0,3,0
15751,ठिठोली,6,1,34,34.0,3,3,8,8.0,1,1.0,0,3,0
15752,ठट्ठा,5,1,34,34.0,3,2,8,8.0,1,1.0,1,2,0
15753,चुहल,4,1,34,34.0,3,1,8,8.0,1,1.0,0,2,0
15754,प्रहसन,6,2,35,17.5,5,1,11,5.5,1,0.5,1,4,0
15755,मजाक,4,2,44,22.0,3,1,9,4.5,1,0.5,0,2,0
15756,मज़ाक़,6,2,44,22.0,3,3,9,4.5,1,0.5,0,2,0
15757,हास्य,5,3,38,12.666666666666666,3,2,10,3.3333333333333335,22,7.333333333333333,1,2,0
15758,मस्खरी,6,1,34,34.0,4,2,8,8.0,1,1.0,1,2,0
15759,मस्ख़री,7,1,34,34.0,4,3,8,8.0,1,1.0,1,2,0
15760,मसखरी,5,1,34,34.0,4,1,8,8.0,1,1.0,0,3,0
15761,मसख़री,6,1,34,34.0,4,2,8,8.0,1,1.0,0,3,0
15762,विनोदोक्ति,10,1,34,34.0,5,5,8,8.0,1,1.0,1,4,0
15763,अभिहास,6,1,34,34.0,3,3,8,8.0,1,1.0,0,3,0
15764,उपहास,5,1,10,10.0,3,2,1,1.0,0,0.0,0,3,0
15765,खिल्ली,6,5,29,5.8,3,3,30,6.0,25,5.0,1,2,0
15766,तंज़,4,1,10,10.0,2,2,1,1.0,0,0.0,0,1,0
15767,अपहास,5,2,11,5.5,3,2,3,1.5,0,0.0,0,3,0
15768,अवहास,5,2,20,10.0,3,2,3,1.5,0,0.0,0,3,0
