id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
4107,मगज,3,2,13,6.5,3,0,5,2.5,1,0.5,0,2,0
4108,मस्तिष्क,8,2,40,20.0,5,3,5,2.5,9,4.5,2,2,1
4109,दिमाग़,6,2,40,20.0,3,3,5,2.5,9,4.5,0,2,1
4110,दिमाग,5,2,40,20.0,3,2,5,2.5,9,4.5,0,2,1
4111,भेजा,4,1,8,8.0,2,2,2,2.0,0,0.0,0,2,1
4112,गूदा,4,2,11,5.5,2,2,6,3.0,7,3.5,0,2,1
4113,ब्रेन,5,1,8,8.0,3,2,2,2.0,0,0.0,1,2,1
4114,स्नेह,5,9,55,6.111111111111111,3,2,90,10.0,154,17.11111111111111,1,2,1
4115,गरी,3,3,13,4.333333333333333,2,1,25,8.333333333333334,8,2.6666666666666665,0,1,0
4116,गिरी,4,3,13,4.333333333333333,2,2,25,8.333333333333334,8,2.6666666666666665,0,2,0
4117,चिरौंजी,7,2,14,7.0,3,4,5,2.5,1,0.5,0,3,0
4118,मींगी,5,1,5,5.0,2,3,3,3.0,1,1.0,0,2,0
