id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
8239,धब्बा,5,2,25,12.5,3,2,12,6.0,11,5.5,1,2,0
8240,दाग़,4,3,27,9.0,2,2,18,6.0,11,3.6666666666666665,0,1,0
8241,दाग,3,3,27,9.0,2,1,18,6.0,11,3.6666666666666665,0,1,0
8242,लांछन,5,1,19,19.0,3,2,8,8.0,4,4.0,0,2,0
8243,लांछना,6,1,19,19.0,3,3,8,8.0,4,4.0,0,2,0
8244,कलंक,4,1,19,19.0,3,1,8,8.0,4,4.0,0,2,0
8245,अपयश,4,2,43,21.5,3,1,19,9.5,4,2.0,0,3,0
8246,अपवाद,5,4,49,12.25,3,2,51,12.75,33,8.25,0,3,0
8247,कालिमा,6,3,29,9.666666666666666,3,3,26,8.666666666666666,4,1.3333333333333333,0,3,0
8248,कलौंछ,5,2,23,11.5,3,2,10,5.0,4,2.0,0,2,0
8249,कलौंस,5,2,23,11.5,3,2,10,5.0,4,2.0,0,2,0
8250,अलोक,4,5,57,11.4,2,2,40,8.0,4,0.8,0,2,0
8251,इफ्तरा,6,2,29,14.5,3,3,16,8.0,4,2.0,1,2,0
8252,इफ्तिरा,7,2,29,14.5,3,4,16,8.0,4,2.0,1,3,0
8253,इफ़्तरा,7,2,29,14.5,3,4,16,8.0,4,2.0,1,0,0
8254,इफ़्तिरा,8,2,29,14.5,3,5,16,8.0,4,2.0,1,1,0
8255,इफ़तरा,6,2,29,14.5,3,3,16,8.0,4,2.0,0,2,0
8256,इफतरा,5,2,29,14.5,3,2,16,8.0,4,2.0,0,3,0
