id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
3708,अवरुद्ध,7,3,19,6.333333333333333,4,3,0,0.0,0,0.0,1,3,1
3709,बंद,3,6,43,7.166666666666667,2,1,44,7.333333333333333,14,2.3333333333333335,0,1,0
3710,बन्द,4,6,43,7.166666666666667,3,1,44,7.333333333333333,14,2.3333333333333335,1,1,0
3711,बाधाग्रस्त,10,2,14,7.0,6,4,0,0.0,0,0.0,2,3,1
3712,रुँधा,5,1,10,10.0,2,3,0,0.0,0,0.0,0,2,1
3713,बाधित,5,2,14,7.0,3,2,0,0.0,0,0.0,0,2,1
3714,रुद्ध,5,1,10,10.0,3,2,0,0.0,0,0.0,1,1,1
3715,निरुद्ध,7,1,10,10.0,4,3,0,0.0,0,0.0,1,2,1
3716,अवरोधित,7,2,15,7.5,4,3,0,0.0,0,0.0,0,4,0
3717,संवृत,5,3,42,14.0,3,2,59,19.666666666666668,0,0.0,0,2,1
3718,प्रतिबद्ध,9,4,11,2.75,6,3,0,0.0,0,0.0,2,4,0
3719,थमा,3,3,28,9.333333333333334,2,1,0,0.0,0,0.0,0,1,1
3720,रुका,4,4,34,8.5,2,2,0,0.0,0,0.0,0,2,0
