id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
1807,जानकारी,7,3,28,9.333333333333334,4,3,21,7.0,221,73.66666666666667,0,4,0
1808,इल्म,4,3,17,5.666666666666667,2,2,32,10.666666666666666,397,132.33333333333334,1,1,1
1809,अधिगम,5,3,36,12.0,3,2,26,8.666666666666666,97,32.333333333333336,0,3,0
1810,वेदित्व,7,1,10,10.0,4,3,10,10.0,70,70.0,1,2,0
1811,वेद्यत्व,8,1,10,10.0,5,3,10,10.0,70,70.0,2,2,1
1812,इंगन,4,4,44,11.0,2,2,24,6.0,77,19.25,0,2,1
1813,इङ्गन,5,4,44,11.0,3,2,24,6.0,77,19.25,1,2,0
1814,पता,3,5,50,10.0,2,1,43,8.6,16,3.2,0,1,1
1815,अभिज्ञता,8,1,7,7.0,4,4,6,6.0,11,11.0,1,3,0
1816,भिज्ञता,7,1,7,7.0,4,3,6,6.0,11,11.0,1,2,0
1817,वकूफ,4,2,16,8.0,3,1,31,15.5,29,14.5,0,2,0
1818,वकूफ़,5,2,16,8.0,3,2,31,15.5,29,14.5,0,2,0
1819,विजानता,7,2,29,14.5,4,3,22,11.0,11,5.5,0,3,0
1820,सूचना,5,1,11,11.0,3,2,5,5.0,140,140.0,0,2,0
1821,ख़बर,4,6,66,11.0,3,1,76,12.666666666666666,149,24.833333333333332,0,2,0
1822,खबर,3,6,66,11.0,3,0,76,12.666666666666666,149,24.833333333333332,0,2,0
1823,इत्तला,6,1,11,11.0,3,3,5,5.0,140,140.0,1,2,0
1824,इत्तिला,7,1,11,11.0,3,4,5,5.0,140,140.0,1,3,0
1825,नोटिस,5,1,11,11.0,3,2,5,5.0,140,140.0,0,2,0
1826,ज्ञापन,6,1,11,11.0,4,2,5,5.0,140,140.0,1,3,0
1827,आगाही,5,1,11,11.0,2,3,5,5.0,140,140.0,0,3,0
