id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
3134,अपेक्षा,7,3,18,6.0,3,4,39,13.0,15,5.0,1,3,0
3135,आकांक्षा,8,3,90,30.0,3,5,55,18.333333333333332,74,24.666666666666668,1,3,0
3136,अन्ववेक्षा,10,1,3,3.0,5,5,16,16.0,1,1.0,2,4,0
3137,जरूरत,5,2,12,6.0,4,1,18,9.0,13,6.5,0,3,0
3138,ज़रूरत,6,2,12,6.0,4,2,18,9.0,13,6.5,0,3,0
3139,वांछनीयता,9,1,9,9.0,5,4,15,15.0,13,13.0,0,4,0
3140,दरकार,5,1,9,9.0,4,1,15,15.0,13,13.0,0,3,0
3141,गरज,3,5,30,6.0,3,0,76,15.2,40,8.0,0,2,0
3142,ग़रज़,5,2,15,7.5,3,2,43,21.5,13,6.5,0,2,0
3143,काम,3,7,52,7.428571428571429,2,1,208,29.714285714285715,424,60.57142857142857,0,1,0
3144,तुलना,5,1,6,6.0,3,2,8,8.0,1,1.0,0,2,0
