id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
2707,सम्पदा,6,1,29,29.0,4,2,3,3.0,26,26.0,1,2,1
2708,संपत्ति,7,1,29,29.0,4,3,3,3.0,26,26.0,1,3,0
2709,सम्पत्ति,8,1,29,29.0,5,3,3,3.0,26,26.0,2,3,0
2710,दौलत,4,2,54,27.0,3,1,6,3.0,176,88.0,0,2,0
2711,जायदाद,6,1,29,29.0,4,2,3,3.0,26,26.0,0,3,0
2712,संपदा,5,1,29,29.0,3,2,3,3.0,26,26.0,0,2,1
2713,मालमता,6,2,46,23.0,4,2,34,17.0,27,13.5,0,3,1
2714,माल,3,20,429,21.45,2,1,265,13.25,1372,68.6,0,1,1
2715,परिसंपद,7,1,29,29.0,5,2,3,3.0,26,26.0,0,4,1
2716,ऐश्वर्य,7,3,38,12.666666666666666,4,3,38,12.666666666666666,37,12.333333333333334,2,3,0
2717,पण,2,16,118,7.375,2,0,186,11.625,238,14.875,0,1,1
2718,ईशा,3,3,128,42.666666666666664,1,2,35,11.666666666666666,64,21.333333333333332,0,2,0
2719,अमलाक,5,1,29,29.0,3,2,3,3.0,26,26.0,0,3,1
2720,राध,3,3,42,14.0,2,1,18,6.0,26,8.666666666666666,0,1,1
2721,आस्ति,5,1,29,29.0,2,3,3,3.0,26,26.0,1,2,1
2722,ईसर,3,2,143,71.5,2,1,17,8.5,180,90.0,0,2,1
2723,प्रापर्टी,9,1,29,29.0,5,4,3,3.0,26,26.0,2,4,0
2724,प्रॉपर्टी,9,1,29,29.0,5,4,3,3.0,26,26.0,2,4,0
2725,ऐसेट,4,1,29,29.0,2,2,3,3.0,26,26.0,0,2,0
