id,word,length,n_synsets,n_synonyms,n_avg_synonyms,n_consonants,n_vowels,n_hypernyms,n_avg_hypernyms,n_hyponyms,n_avg_hyponyms,n_consonantconjuncts,n_syllables,label
8894,साक्षात्कार,11,5,24,4.8,6,5,65,13.0,2,0.4,2,3,0
8895,भेंट,4,4,35,8.75,2,2,29,7.25,9,2.25,0,1,0
8896,इंटरव्यू,8,1,2,2.0,4,4,24,24.0,0,0.0,1,4,0
8897,मुलाक़ात,8,1,9,9.0,4,4,1,1.0,2,2.0,0,3,0
8898,मुलाकात,7,1,9,9.0,4,3,1,1.0,2,2.0,0,3,0
8899,अभिहार,6,5,39,7.8,3,3,50,10.0,15,3.0,0,3,0
8900,मिलना,5,3,25,8.333333333333334,3,2,10,3.3333333333333335,24,8.0,0,2,0
8901,इंद्रियबोध,10,1,7,7.0,5,5,10,10.0,0,0.0,1,4,0
8902,ऐंद्रियबोध,10,1,7,7.0,5,5,10,10.0,0,0.0,1,4,0
8903,इन्द्रियबोध,11,1,7,7.0,6,5,10,10.0,0,0.0,2,4,0
8904,ऐन्द्रियबोध,11,1,7,7.0,6,5,10,10.0,0,0.0,2,4,0
